index,n_atoms,charge,E_before_hartree,E_after_hartree,delta_E_kcalmol,delta_E_kcal_per_atom,max_force_evA,rmsd_A,steps,converged,failure_reason,n_total,n_ok,n_dE,failure_rate,delta_E_kcal_median,delta_E_kcal_mean,delta_E_kcal_p90,delta_E_per_atom_median,delta_E_per_atom_mean,delta_E_per_atom_p90,max_force_evA_median,rmsd_A_median,steps_median,convergence_rate
0,128,0,-153.359897318439,-155.414356066613,1289.1923285510013,10.071815066804698,15.845000299638382,2.0047228466357696,,False,,,,,,,,,,,,,,,
1,22,0,-24.084407243071,-24.197138575842,70.73997933756378,3.215453606252899,14.10026043933502,0.825489359426031,,True,,,,,,,,,,,,,,,
2,82,0,,,,,,,,,single_point_failed,,,,,,,,,,,,,,
3,12,0,-16.953877674446,-16.985398279806,19.779478491602394,1.6482898743001995,2.7740414420959074,0.4649708615518218,,True,,,,,,,,,,,,,,,
4,63,0,-77.550510191162,-77.922644347084,233.51770846352858,3.7066302930718824,8.553249655451207,2.3557533575717255,,False,,,,,,,,,,,,,,,
5,139,0,-156.459649713323,-158.268368783234,1134.9883522877553,8.165383829408311,22.193551032328912,1.60516789111363,,False,,,,,,,,,,,,,,,
6,59,0,-87.410668270517,-88.022886324875,384.1726293021292,6.511400496646258,3.5529695387725098,3.1504737231783104,,False,,,,,,,,,,,,,,,
7,9,0,-12.529813754528,-12.571095716068,25.904821974258084,2.8783135526953427,8.084601254557912,0.3380588023465241,,True,,,,,,,,,,,,,,,
8,8,0,-21.55672758821,-21.572453647791,9.868251376759703,1.233531422094963,1.4707311088837676,0.1846717780239736,,True,,,,,,,,,,,,,,,
9,47,0,-68.682367243416,-68.993520316113,195.2515010012184,4.154287255345072,7.496529344645769,2.612060472579118,,True,,,,,,,,,,,,,,,
10,97,0,-130.044808228948,-131.320670670245,800.6157695151393,8.253770819743703,14.0742305153843,2.8492433186813475,,False,,,,,,,,,,,,,,,
11,9,0,-16.558010787707,-16.562928336645,3.0858085477637998,0.34286761641819996,1.647694609867142,0.1761191940131641,,True,,,,,,,,,,,,,,,
12,27,0,-26.19414219049,-26.266935929139,45.678760654721074,1.6918059501748546,3.096421629027732,0.7152399791584152,,True,,,,,,,,,,,,,,,
13,19,0,-21.692884650596,-21.762377078561,43.607156923684315,2.2951135222991743,4.839728710992336,0.6360722766278868,,True,,,,,,,,,,,,,,,
