index,n_atoms,charge,E_before_hartree,E_after_hartree,delta_E_kcalmol,delta_E_kcal_per_atom,max_force_evA,rmsd_A,steps,converged,failure_reason,n_total,n_ok,n_dE,failure_rate,delta_E_kcal_median,delta_E_kcal_mean,delta_E_kcal_p90,delta_E_per_atom_median,delta_E_per_atom_mean,delta_E_per_atom_p90,max_force_evA_median,rmsd_A_median,steps_median,convergence_rate
38,89,0,-147.491946192567,-149.386106769446,1188.6037073883922,13.355097835824632,35.36844275474209,3.004455102718692,,False,,,,,,,,,,,,,,,
39,11,0,-17.568715526377,-17.623082815706,34.11598913307546,3.1014535575523143,2.5265184677588186,0.5442882015889248,,True,,,,,,,,,,,,,,,
40,10,0,-15.063219533312,-15.075386265791,7.634739898964157,0.7634739898964157,3.0754823964658664,0.622671460815471,,True,,,,,,,,,,,,,,,
41,14,0,-17.913229812185,-17.937899320438,15.480350149234196,1.1057392963738712,2.3855223693749146,0.35382626217638397,,True,,,,,,,,,,,,,,,
42,42,0,-73.071868169948,-73.263608930572,120.3191438556253,2.864741520372031,11.703200435456125,2.3495033042265523,,True,,,,,,,,,,,,,,,
43,108,0,-166.768058393351,-171.619285144319,3044.1907470607775,28.186951361673867,116.70939515678789,1.922158310243247,,False,,,,,,,,,,,,,,,
44,10,0,-23.601517521484,-23.643559375982,26.38166200467883,2.638166200467883,6.466210834394136,0.47936511743555243,,True,,,,,,,,,,,,,,,
45,17,0,-19.402434486794,-19.48160109136,49.67779439457305,2.9222231996807677,1.5458855972649237,1.3064263116058252,,True,,,,,,,,,,,,,,,
46,21,0,-24.692172085047,-24.723419747671,19.608204338885564,0.9337240161374079,3.1030130708412758,0.532134621509451,,True,,,,,,,,,,,,,,,
47,132,0,-135.231227527221,-161.045263511237,16198.552143775829,122.71630411951385,126.43921765276875,1.3881846988326771,,False,,,,,,,,,,,,,,,
48,35,0,-69.196095272483,-69.578238748178,239.7986514500072,6.851390041428777,3.400420247113476,3.1739546158104246,,True,,,,,,,,,,,,,,,
49,16,0,-18.956146594064,-18.986295253621,18.918569502322594,1.1824105938951621,1.1918795756366443,1.2717557373534079,,True,,,,,,,,,,,,,,,
50,131,0,-143.004789005221,-160.801364504438,11167.51973163791,85.24824222624359,85.87168540045079,1.4734004296004233,,False,,,,,,,,,,,,,,,
51,23,0,-28.464319100786,-28.531146762323,41.93499074395045,1.8232604671282804,3.96458087557169,1.523295985741326,,False,,,,,,,,,,,,,,,
52,92,0,-134.614055339734,-137.283862210641,1675.3291054128997,18.210098971879344,299.2991573222566,2.7323206416279215,,False,,,,,,,,,,,,,,,
53,27,0,-31.013796237199,-31.050495984166,23.029438917512596,0.8529421821300962,2.1786327188346024,1.137784823574835,,True,,,,,,,,,,,,,,,
54,36,0,-48.322464820092,-49.865007778276,967.9603204097807,26.887786678049466,41.26493860154758,1.0529434640864181,,True,,,,,,,,,,,,,,,
55,80,0,-164.724912417985,,,,72.52017527572306,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
56,42,0,-56.193486012326,-56.483998837875,182.2995503688389,4.340465484972355,24.036978399833096,2.2711936375088353,,False,,,,,,,,,,,,,,,
57,13,0,-20.883266896092,-20.954753718197,44.85865814155165,3.4506660108885887,3.7282384572690037,0.6612186449781005,,True,,,,,,,,,,,,,,,
58,64,0,-96.368510990515,,,,112.10201849236144,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
59,73,0,-105.100702361611,-107.062487400887,1231.0386982209375,16.86354381124572,25.39381280691601,2.7791348652324204,,False,,,,,,,,,,,,,,,
60,51,0,-80.552391512361,-81.169928586016,387.5103643037154,7.598242437327753,9.248139551310953,2.7567917696345297,,False,,,,,,,,,,,,,,,
61,39,0,-63.613387125592,-64.152728698021,338.4419464552841,8.677998627058567,5.933084134281856,2.6045207397758583,,False,,,,,,,,,,,,,,,
62,63,0,-105.098157759569,-105.780167956301,427.9678598569651,6.79314063265024,9.366637617322294,3.8007670097272515,,False,,,,,,,,,,,,,,,
63,15,0,-18.130977154348,-18.155379668295,15.312808692701031,1.0208539128467353,3.103569706980423,0.3467503959521556,,True,,,,,,,,,,,,,,,
64,17,0,-20.191182673716,-20.328118862067,85.92875553234222,5.054632678373072,2.6221294202465115,0.5458064594851157,,True,,,,,,,,,,,,,,,
65,77,0,-142.483732342448,-145.224424453634,1719.8102652592008,22.33519825011949,121.52480275328543,2.2854273498086703,,False,,,,,,,,,,,,,,,
66,71,0,-102.662295511046,-109.970929482701,4586.237059672934,64.59488816440752,1191.195722178381,3.5149024622371563,,False,,,,,,,,,,,,,,,
67,43,0,-58.702150144541,-59.868681024072,732.0091786928649,17.02346927192709,16.902712351639074,2.1320004472415226,,True,,,,,,,,,,,,,,,
68,88,0,-136.110490720657,-138.468923196118,1479.9387222898677,16.817485480566678,33.53492798708149,2.2073921416177456,,False,,,,,,,,,,,,,,,
69,19,0,-23.271428653411,-23.463166825978,120.31751982533794,6.332501043438839,2.8231591951452484,0.7210611965011946,,True,,,,,,,,,,,,,,,
70,82,0,-140.096540633116,-141.662176583301,982.4513916748698,11.981114532620364,64.71859662995587,3.3761822905854633,,False,,,,,,,,,,,,,,,
71,70,0,-172.179263788699,-173.367135560352,745.4007906843906,10.648582724062722,13.91611298329709,1.8524597403198066,,False,,,,,,,,,,,,,,,
72,64,0,-107.952530270389,-108.648353771317,436.63583910807444,6.822434986063663,12.261490893961703,2.268209849031371,,False,,,,,,,,,,,,,,,
73,33,0,-38.634659623207,-39.052916897483,262.46040220399954,7.953345521333319,6.0541382392170195,1.2746498313729395,,True,,,,,,,,,,,,,,,
74,138,0,-138.847594009172,,,,74.8013882537392,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
75,15,0,-18.150326720799,-18.183716494911,20.952399592106243,1.3968266394737496,6.6322580532291635,0.23385006882823162,,True,,,,,,,,,,,,,,,
76,14,0,-17.884616514943,-18.14940022335,166.1542856029528,11.868163257353771,10.998421824650077,1.8872198868028014,,True,,,,,,,,,,,,,,,
77,108,0,-78.088772946395,-120.992659343365,26922.59518822564,249.28328877986704,285.91098539565996,1.0860029374539788,,False,,,,,,,,,,,,,,,
78,12,0,-14.536613716756,-14.558143970088,13.510437944809242,1.1258698287341036,1.8950372736645693,0.343354774513965,,True,,,,,,,,,,,,,,,
79,99,0,-128.240528460405,-136.528491255494,5200.775174600848,52.533082571725735,206.04662253827553,2.0774577933373055,,False,,,,,,,,,,,,,,,
80,10,0,-11.448136865305,-11.537166083822,55.86667808785041,5.586667808785041,3.9614893321429374,0.33805432444192507,,True,,,,,,,,,,,,,,,
81,17,0,-20.627653733077,-20.683437022922,35.00454287214509,2.0590907571850052,4.365885297694375,1.3095614558605773,,False,,,,,,,,,,,,,,,
82,116,0,-161.248347524249,,,,54.933537063965694,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
83,16,0,-16.777811045707,-17.054482122789,173.6137220681971,10.850857629262318,24.113597446330346,0.4346899005751929,,True,,,,,,,,,,,,,,,
84,22,0,-34.681939251554,-34.735527502898,33.62713541683648,1.528506155310749,1.7632089484277036,0.9066937585695203,,True,,,,,,,,,,,,,,,
85,18,0,-19.072912092882,-19.210032714072,86.04448888614262,4.780249382563479,2.837918349920439,1.297190072506939,,True,,,,,,,,,,,,,,,
86,54,0,-94.850277898119,-97.223667434607,1489.3244197884442,27.580081847934153,157.03151732354354,3.844942385264092,,False,,,,,,,,,,,,,,,
87,69,0,-117.235062264894,-117.936326891814,440.05019721763,6.37753909011058,22.293722264048544,2.8433320960016872,,False,,,,,,,,,,,,,,,
88,9,0,-9.416152828708,-9.442265054026,16.385668775915452,1.8206298639906058,2.8444547120264674,0.14537771875129385,,True,,,,,,,,,,,,,,,
89,26,0,-26.635770658923,-26.843008406393,130.0436499209211,5.00167884311235,8.375544870863937,1.536778041594465,,True,,,,,,,,,,,,,,,
90,74,0,-103.239295556231,-104.850082363794,1010.7839824416394,13.6592430059681,32.55572117728332,2.1560346285731806,,False,,,,,,,,,,,,,,,
91,3,0,-4.241575287605,-4.256278831005,9.226612785797698,3.0755375952658994,2.594486584796047,0.12337865416938865,,True,,,,,,,,,,,,,,,
92,13,0,-17.038186305568,-17.126815411889,55.61560389417389,4.278123376474914,4.881455069745271,0.8137027971135287,,True,,,,,,,,,,,,,,,
93,9,0,-18.005701719772,-18.046259314026,25.4502746395924,2.8278082932880446,1.7302181003633461,0.7688548477773911,,True,,,,,,,,,,,,,,,
94,13,0,-21.359033820113,-21.484594266795,78.79036986054858,6.06079768158066,5.489375709290198,0.6325397579614429,,True,,,,,,,,,,,,,,,
95,61,0,-85.855647357789,-86.74798331569,559.949267630056,9.179496190656657,9.00675493409406,2.6582798875944094,,False,,,,,,,,,,,,,,,
96,108,0,-145.084280606582,-147.264386796542,1368.0372886634996,12.66701193206944,32.574257234630764,3.250566379648959,,False,,,,,,,,,,,,,,,
97,13,0,-16.210044349291,-16.24666605969,22.980470231767843,1.7677284793667571,4.049468724558259,0.7136434506861636,,True,,,,,,,,,,,,,,,
98,64,0,-103.144311693064,-104.021504499967,550.446796911634,8.600731201744281,5.171793065044211,2.6175545850733926,,False,,,,,,,,,,,,,,,
99,34,0,-46.641369918267,-46.866307290446,141.15033211317967,4.151480356269991,5.002227314522893,1.924864163143657,,True,,,,,,,,,,,,,,,
100,68,0,-106.325539333971,-107.212944180446,556.8549484925779,8.18904336018497,7.42416779048265,2.55181715259258,,False,,,,,,,,,,,,,,,
101,18,0,-18.878823789142,-18.94118634622,39.133095393245824,2.1740608551803238,3.1998661263890313,0.5035496633709642,,True,,,,,,,,,,,,,,,
102,69,0,-104.439284035431,-105.372525082348,585.6175985249862,8.487211572825887,22.259436935410463,2.797479534886443,,False,,,,,,,,,,,,,,,
103,68,0,-115.085197024613,-116.698394234259,1012.296532585024,14.886713714485648,61.41143972716889,3.01759492091918,,False,,,,,,,,,,,,,,,
104,65,0,-92.097612726598,-93.109547957523,634.9989445436713,9.769214531441097,29.846950741903814,2.568946838916778,,False,,,,,,,,,,,,,,,
105,67,0,-136.389276048647,-141.160204987995,2993.803109522694,44.68362850033871,318.70941119037604,2.1262071500739146,,False,,,,,,,,,,,,,,,
106,131,0,-146.176702415399,-164.511105205165,11505.011451867089,87.82451489974876,83.2184879562994,1.8400183213662042,,False,,,,,,,,,,,,,,,
107,54,0,-86.882911069871,-87.617005802627,460.6513996642132,8.530581475263208,36.47597168531795,2.842881941850267,,False,,,,,,,,,,,,,,,
108,14,0,-15.134338239884,-15.168785079079,21.61571794639099,1.5439798533136422,3.012835307652312,0.3450806561637618,,True,,,,,,,,,,,,,,,
109,47,0,-79.813070116469,-80.463440467914,408.11355718147985,8.68326717407404,20.359553441263056,2.4357630465962887,,True,,,,,,,,,,,,,,,
110,33,0,-35.257019999227,-35.386042892483,80.96308788917193,2.4534269057324827,8.493972928653239,1.549429493463058,,False,,,,,,,,,,,,,,,
111,67,0,-110.861566273328,-111.80129127336,589.686340534026,8.801288664686956,9.123116482197318,3.0944087621541017,,False,,,,,,,,,,,,,,,
112,64,0,-102.289770117221,-103.28105877667,622.043025335556,9.719422270868062,14.05298588895971,3.6081399251621322,,False,,,,,,,,,,,,,,,
113,91,0,-126.903837170491,,,,232.6333039687277,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
114,25,0,-28.029225587936,-28.102300492352,45.855194837295436,1.8342077934918175,1.9260950718058434,0.9745912619086403,,True,,,,,,,,,,,,,,,
115,101,0,-140.045206878683,-143.865051242881,2396.9885279807954,23.732559682978174,43.46482713277669,2.2320330070800307,,False,,,,,,,,,,,,,,,
116,102,0,-147.204020941476,-150.307009653381,1947.154814631242,19.08975308462002,34.7672402386391,2.4527610571471863,,False,,,,,,,,,,,,,,,
117,6,0,-20.510886624951,-20.542345335038,19.740638621397792,3.2901064368996322,3.4182007213725054,0.1070393482487991,,True,,,,,,,,,,,,,,,
118,45,0,-90.267638597175,-91.086538678642,513.8675594315911,11.419279098479802,7.0496305866725,3.553257949517289,,True,,,,,,,,,,,,,,,
119,12,0,-19.69385935339,-19.718088650483,15.204113475747608,1.2670094563123007,3.3174537302866787,1.2223455732135111,,True,,,,,,,,,,,,,,,
120,98,0,-83.62365540373,-118.834710150224,22095.27044517947,225.46194331815786,536.3838778953879,1.492489426641086,,False,,,,,,,,,,,,,,,
121,10,0,-15.431839050605,-15.45106860942,12.066730338466511,1.2066730338466511,1.391350457776726,0.3088479216004518,,True,,,,,,,,,,,,,,,
122,157,0,-183.002259619311,,,,120.34073654702917,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
123,12,0,-15.923131331021,-16.078790314391,97.67748678770522,8.139790565642102,2.0646988654112093,0.8479375753697013,,True,,,,,,,,,,,,,,,
124,87,0,-96.907388781977,,,,193.18607528601592,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
125,68,0,-111.143314902339,-112.34860167213,756.3288670067642,11.122483338334767,24.519017760967895,2.2217118508761766,,False,,,,,,,,,,,,,,,
126,67,0,-102.435411194144,-103.419517881019,617.5362695029168,9.216959246312191,20.357818925010136,2.35700736356605,,False,,,,,,,,,,,,,,,
127,20,0,-21.193931719884,-21.548678387507,222.60689482574665,11.130344741287333,3.8089480830142466,1.0820148952011335,,True,,,,,,,,,,,,,,,
128,20,0,-19.930154900655,-19.951187045414,13.19787009613758,0.659893504806879,2.5899928677732693,0.5729260720658811,,True,,,,,,,,,,,,,,,
129,84,0,-118.397992134017,-119.837756095596,903.4655263054462,10.755541979826742,10.513197816014557,2.6504744794291475,,False,,,,,,,,,,,,,,,
130,13,0,-13.850953750445,-13.918549289923,42.416841426850674,3.2628339559115904,3.0578897031789856,0.32024929843871525,,True,,,,,,,,,,,,,,,
131,6,0,-13.349806643617,-13.357604970542,4.893524027278959,0.8155873378798265,1.6510574996589023,0.20239426995718912,,True,,,,,,,,,,,,,,,
132,133,0,-333.936854189213,-340.884370387971,4359.63223592748,32.77918974381564,40.98867842664785,1.7282281429920672,,False,,,,,,,,,,,,,,,
133,13,0,-19.061756221026,-19.090428180979,17.991926510466328,1.3839943469589484,2.354455157121925,0.1968973725354292,,True,,,,,,,,,,,,,,,
134,68,0,,,,,,,,,single_point_failed,,,,,,,,,,,,,,
135,110,0,-224.945373812011,,,,232.21519752656508,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
136,49,0,-70.150578957118,-70.509515903702,225.2363345727378,4.596659889239547,7.583265804516234,2.3938323722786468,,True,,,,,,,,,,,,,,,
137,19,0,-21.050654441598,-21.092006724111,25.94894905104104,1.3657341605811073,3.03496934229955,0.3289922262569694,,True,,,,,,,,,,,,,,,
138,65,0,-60.05729775418,-66.595066187304,4102.511631015979,63.115563554091985,60.80999320789881,1.5587747480053833,,False,,,,,,,,,,,,,,,
139,59,0,-97.049380410019,-97.963631782028,573.7013976108384,9.723752501878616,29.17627839496061,3.535715764218372,,False,,,,,,,,,,,,,,,
140,14,0,-18.377704360406,-18.436018856104,36.592898525706445,2.613778466121889,3.6894766671806165,0.4207661893960808,,True,,,,,,,,,,,,,,,
141,29,0,-30.960367111548,-31.008470082179,30.185069801531345,1.040864475914874,2.4299644019895568,0.6971798543776736,,True,,,,,,,,,,,,,,,
142,18,0,-18.738837015311,-18.94149130358,127.16748584831352,7.064860324906307,2.283483895269402,0.9015670565231703,,True,,,,,,,,,,,,,,,
143,15,0,-19.539848742033,-19.58963706731,31.242645809052505,2.0828430539368337,5.746145244778928,1.1908299406701455,,True,,,,,,,,,,,,,,,
144,111,0,-121.39445219951,-133.141304524495,7371.26112434825,66.40775787701126,63.026763676184444,1.3902387212403313,,False,,,,,,,,,,,,,,,
145,94,0,-140.363404252478,-141.563786087346,753.2509738729069,8.013308232690498,14.025052124119517,3.1722142681499768,,False,,,,,,,,,,,,,,,
146,48,0,-86.443515608496,-87.655585487505,760.5853323046586,15.845527756347053,6.08807978276289,1.7086841350501827,,False,,,,,,,,,,,,,,,
147,9,0,-11.370389872792,-11.391867107138,13.477168028788071,1.4974631143097856,1.9359105941568737,0.24114105389693638,,True,,,,,,,,,,,,,,,
148,11,0,-14.36153401005,-14.409969447263,30.393695731545673,2.763063248322334,4.416216324804498,0.5082886586677793,,True,,,,,,,,,,,,,,,
149,73,0,-101.785801418782,-106.03591272434,2666.985110060332,36.53404260356619,176.05474108395748,2.3577766383445273,,False,,,,,,,,,,,,,,,
150,33,0,-43.744045335873,-43.838618346415,59.345460105774265,1.7983472759325534,2.9962512340341005,2.3461897159463914,,False,,,,,,,,,,,,,,,
151,16,0,-17.011101141843,-17.028973173947,11.214869466021002,0.7009293416263126,1.8524649185630908,1.2525702440996362,,True,,,,,,,,,,,,,,,
152,21,0,-23.565733331657,-23.646763858827,50.847423487502596,2.4213058803572665,2.741273270986503,0.8731751346804448,,True,,,,,,,,,,,,,,,
153,16,0,-19.434042895796,-19.474662879524,25.489424625608905,1.5930890391005565,2.345909373191178,0.37854264679798466,,True,,,,,,,,,,,,,,,
154,44,0,-71.023227095612,-71.403104469909,238.37665135357912,5.417651167126798,20.114031802762472,2.3154859189737538,,False,,,,,,,,,,,,,,,
155,26,0,-27.662971350077,-27.840599075484,111.46308054917104,4.287041559583502,5.431082790628242,0.8184717659947818,,True,,,,,,,,,,,,,,,
156,41,0,-75.060160465176,-75.574897776631,323.00253959178605,7.878110721750879,6.0133291870674865,1.6890283686278034,,True,,,,,,,,,,,,,,,
157,58,0,-94.009577199681,-94.948916208216,589.444127212752,10.162829779530208,5.321888455507632,3.267706711334273,,False,,,,,,,,,,,,,,,
158,192,0,-137.643646830534,,,,106.34625193923164,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
159,11,0,-11.95016967251,-12.040018239783,56.380827194803324,5.125529744982121,3.025443230499966,0.788349119233881,,True,,,,,,,,,,,,,,,
160,10,0,-17.37709718918,-17.455775582469,49.37143719290989,4.937143719290988,7.152209047564639,0.4344144576095679,,True,,,,,,,,,,,,,,,
161,47,0,-81.650670399796,-82.195839835038,342.09898558398595,7.278701820935871,5.282887130225099,3.029046447058455,,False,,,,,,,,,,,,,,,
162,39,0,-56.546314693483,-57.107042698212,351.8621353399465,9.022106034357604,12.514681909681189,2.7963680242515245,,True,,,,,,,,,,,,,,,
163,121,0,-146.420387355628,-153.004259920527,4131.442410498243,34.144152152878036,48.25124222171076,1.2774875988246437,,False,,,,,,,,,,,,,,,
164,120,0,-173.559070052501,-179.592680792086,3786.1479018984646,31.551232515820537,56.61235650408718,2.4349871402158683,,False,,,,,,,,,,,,,,,
165,110,0,-163.68691739818,-166.807447963461,1958.1624938173093,17.801477216520993,126.49065928592523,1.741739595007875,,False,,,,,,,,,,,,,,,
166,74,0,-104.841407505015,-105.916890586933,674.8758230981225,9.119943555380035,12.380186195233073,2.645367215359358,,False,,,,,,,,,,,,,,,
167,21,0,-26.850516125918,-26.871882706157,13.407731528302167,0.6384634061096269,3.689425445143028,0.5729960822728607,,True,,,,,,,,,,,,,,,
168,69,0,-103.830151101547,-105.766181557801,1214.8774533740925,17.60691961411728,54.41342079280769,2.649221338837961,,False,,,,,,,,,,,,,,,
169,106,0,-93.573149741896,-105.086387793094,7224.665954270528,68.15722598368423,248.3082743850678,1.2761695961214856,,False,,,,,,,,,,,,,,,
170,150,0,,,,,,,,,single_point_failed,,,,,,,,,,,,,,
171,98,0,-127.515442431357,-129.509832513331,1251.498671416161,12.770394606287356,42.07308366992372,2.703795607517548,,False,,,,,,,,,,,,,,,
172,41,0,-57.420943925075,-57.681344808242,163.40402124169185,3.9854639327241914,5.448809763677101,2.103418269296797,,True,,,,,,,,,,,,,,,
173,37,0,-40.179512323631,-40.293188860179,71.3331036625495,1.927921720609446,2.644553061798869,0.6612399043153427,,True,,,,,,,,,,,,,,,
174,59,0,,,,,,,,,single_point_failed,,,,,,,,,,,,,,
175,80,0,-106.772491536499,,,,31.610492220998747,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
176,63,0,-102.354668692904,-104.363576286416,1260.608547446087,20.00965948327122,12.089466361544178,2.446806123335584,,False,,,,,,,,,,,,,,,
177,50,0,-51.0399315234,-51.405373411242,229.31824684036178,4.586364936807236,5.650953170490662,1.6303345231931807,,True,,,,,,,,,,,,,,,
178,66,0,-97.634290052956,-98.925460152496,810.221470088344,12.276082880126424,17.38284258217859,3.668734104703696,,False,,,,,,,,,,,,,,,
179,69,0,-90.041976809526,-91.124463035665,679.2703624450318,9.844498006449736,19.833610927482663,2.8159152052564718,,False,,,,,,,,,,,,,,,
180,12,0,-14.022378849573,-14.090137280311,42.51905723574304,3.5432547696452534,9.122898139642063,0.4627806664769177,,True,,,,,,,,,,,,,,,
181,98,0,-107.870548415126,-112.226017882018,2733.0983544672918,27.888758719053996,47.66437134517475,2.398640399683116,,False,,,,,,,,,,,,,,,
182,98,0,-139.365303238837,,,,32.54959078035095,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
183,5,0,-8.107898251509,-8.128288664714,12.795177466198778,2.5590354932397554,2.7975984557212517,0.36147765301793156,,True,,,,,,,,,,,,,,,
184,19,0,-24.480309354994,-24.580374964591,62.792118050018814,3.3048483184220427,4.522942675362721,2.002450792425369,,True,,,,,,,,,,,,,,,
185,98,0,-132.538582604792,-135.39832733726,1794.5169130257254,18.311397071691076,48.89717347682547,2.134737133757759,,False,,,,,,,,,,,,,,,
186,78,0,-100.579120382871,-106.705646715575,3844.4533168688217,49.28786303677977,149.45712479846821,1.6377024515884577,,False,,,,,,,,,,,,,,,
187,79,0,-116.312274270385,-117.649803547075,839.3122929597354,10.624206239996651,16.415243485725853,3.4864388614201967,,False,,,,,,,,,,,,,,,
188,15,0,-23.328599287246,-23.367299560321,24.284788003392375,1.618985866892825,2.2070746996158426,0.49044770573712076,,True,,,,,,,,,,,,,,,
189,9,0,-12.544481812799,-12.584292192311,24.98139030982736,2.7757100344252623,2.3779541196392397,0.25159620833998175,,True,,,,,,,,,,,,,,,
