index,n_atoms,charge,E_before_hartree,E_after_hartree,delta_E_kcalmol,delta_E_kcal_per_atom,max_force_evA,rmsd_A,steps,converged,failure_reason,n_total,n_ok,n_dE,failure_rate,delta_E_kcal_median,delta_E_kcal_mean,delta_E_kcal_p90,delta_E_per_atom_median,delta_E_per_atom_mean,delta_E_per_atom_p90,max_force_evA_median,rmsd_A_median,steps_median,convergence_rate
0,6,0,-10.895832209331,-10.93099691779,22.066187710690375,3.677697951781729,7.438694196780455,0.24877238383819755,,True,,,,,,,,,,,,,,,
1,13,0,-18.214976783425,-18.239538925864,15.41297708375908,1.1856136218276214,1.9787284211722502,0.22235993114238967,,True,,,,,,,,,,,,,,,
2,68,0,-76.848366967004,-77.714875050881,543.7420319850859,7.996206352721851,31.916571252528875,2.200815712800735,,False,,,,,,,,,,,,,,,
3,52,0,-77.762421608306,-78.194629912097,271.2148053975953,5.2156693345691405,10.1983218716767,1.7284554312823621,,True,,,,,,,,,,,,,,,
4,7,0,-13.172206090551,-13.194717942639,14.126400463927107,2.018057209132444,2.539753791720206,0.12231931282308399,,True,,,,,,,,,,,,,,,
5,47,0,-68.397411524544,-69.171305168405,485.6255934399928,10.332459434893464,6.298179913682248,1.6740672512919592,,True,,,,,,,,,,,,,,,
6,16,0,-19.777243016112,-19.837019519024,37.51032190364124,2.3443951189775776,2.3412440600427478,0.6021797696315011,,True,,,,,,,,,,,,,,,
7,12,0,-15.942381568711,-16.072440364932,81.61312681391976,6.80109390115998,4.505926093210991,0.5855506359344977,,True,,,,,,,,,,,,,,,
8,99,0,-112.936017504945,-114.345920803637,884.7276774420473,8.936643206485325,13.223727767689901,2.8434639677084594,,False,,,,,,,,,,,,,,,
9,94,0,-130.73743115421,-133.325097286327,1623.7850136156487,17.274308655485626,108.33564266148863,2.838138864080598,,False,,,,,,,,,,,,,,,
10,122,0,-134.681062981609,-138.492498232949,2391.7117299939323,19.604194508146985,29.161947362450164,1.9438608670554594,,False,,,,,,,,,,,,,,,
11,33,0,-41.434777987107,-41.478765892979,27.602827678876473,0.8364493236023174,2.833978098325543,0.6295799566696745,,True,,,,,,,,,,,,,,,
12,10,0,-18.259200588946,-18.280374774481,13.287002028781828,1.3287002028781827,7.24297127803226,0.3519147389980637,,True,,,,,,,,,,,,,,,
13,17,0,-16.809120035334,-16.827590605504,11.590457773021644,0.6817916337071556,1.2609453471763026,0.8440053300931023,,True,,,,,,,,,,,,,,,
14,87,0,-129.024324629683,-129.980995009223,600.3197267168829,6.900226743872217,7.949725821783855,2.7728904824851464,,False,,,,,,,,,,,,,,,
15,97,0,-113.989433054405,-115.235122571574,781.6819737646349,8.058577049119947,12.479731481488171,2.812206363731628,,False,,,,,,,,,,,,,,,
16,71,0,-83.626957039036,-84.777606579886,722.0434882097293,10.16962659450323,51.639733733167205,3.121868282106484,,False,,,,,,,,,,,,,,,
17,12,0,-22.098848710411,-22.134646225157,22.463279651026934,1.871939970918911,2.3844058384771696,0.4747290137825225,,True,,,,,,,,,,,,,,,
18,60,0,-65.152332894911,-65.559169827257,255.29402944588105,4.254900490764684,3.7972981337283787,2.3826417807119724,,False,,,,,,,,,,,,,,,
19,14,0,-20.707783120076,-20.739417663506,19.850975709984514,1.4179268364274653,2.823532295927735,0.6631154153846446,,True,,,,,,,,,,,,,,,
20,88,0,-124.98907758945,-126.63348676244,1031.8823352874892,11.725935628266923,10.134951206495442,2.947694345584454,,False,,,,,,,,,,,,,,,
21,130,0,-143.735595135292,-147.941672597515,2639.3534561882266,20.30271889375559,47.82446411500018,2.919163929662992,,False,,,,,,,,,,,,,,,
22,169,0,-165.77571079234,-172.669671812521,4326.025853985289,25.59778611825615,30.627211005036074,1.2037155333598049,,False,,,,,,,,,,,,,,,
23,70,0,-83.012634523287,-83.777173359602,479.7553630768387,6.853648043954839,5.960295865532738,2.0579879654266744,,False,,,,,,,,,,,,,,,
24,30,0,-35.658389750632,-35.92756295222,168.90873416036888,5.630291138678962,3.2092319140600436,1.1933868441815794,,True,,,,,,,,,,,,,,,
25,34,0,-42.219730050924,-42.284041048392,40.35576019761724,1.1869341234593307,2.493488414572536,1.8172769982022159,,True,,,,,,,,,,,,,,,
26,7,0,-12.185123752761,-12.234631527158,31.06659747389611,4.43808535341373,5.715532999927986,0.28900711447463306,,True,,,,,,,,,,,,,,,
27,22,0,-25.593658427666,-25.791290192322,124.01580469744792,5.637082031702178,3.743252857964887,1.10117588448068,,True,,,,,,,,,,,,,,,
28,114,0,-131.062813166633,,,,19.342553077554992,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
29,60,0,-71.311328743006,-71.734101424439,265.29386297427,4.4215643829045,4.492610579142935,1.8421544011784672,,True,,,,,,,,,,,,,,,
30,42,0,-58.842296259225,-59.391338717138,344.5293440032961,8.203079619126097,6.520191271947895,1.424495164499321,,True,,,,,,,,,,,,,,,
31,60,0,-62.265233565405,-63.141326818947,549.7568167603721,9.162613612672867,17.71770212695882,2.161022711372753,,False,,,,,,,,,,,,,,,
32,8,0,-12.777902990824,-12.806104500342,17.696714405425926,2.2120893006782407,1.9362177261993776,0.419466885064635,,True,,,,,,,,,,,,,,,
33,87,0,-103.641190491436,-104.817962242589,738.435422658331,8.487763478831392,6.435549504163885,3.1643916942351806,,False,,,,,,,,,,,,,,,
34,11,0,-17.541960940078,-17.587621584551,28.652486998636167,2.6047715453305607,3.480259385340803,0.6499364582398413,,True,,,,,,,,,,,,,,,
35,13,0,-13.018676584512,-13.08010604336,38.54756741368932,2.965197493360717,3.118251181824677,0.21882266233981332,,True,,,,,,,,,,,,,,,
36,16,0,-20.546523468788,-20.583408608921,23.14577488560378,1.4466109303502364,3.3688025864102467,0.5371727471084633,,True,,,,,,,,,,,,,,,
37,15,0,-19.137197793918,-19.261019157246,77.69907857973047,5.1799385719820314,8.159703397118372,0.4735936439473236,,True,,,,,,,,,,,,,,,
38,69,0,-90.90413947639,-92.293815426256,872.0348244185546,12.638185861138473,45.23399729015435,2.5340570301350325,,False,,,,,,,,,,,,,,,
39,15,0,-15.756033923112,-15.776681094865,12.956295887615326,0.8637530591743551,1.7064045243032635,0.5216899441833923,,True,,,,,,,,,,,,,,,
40,7,0,-9.754268681832,-9.927625246085,108.782886459786,15.540412351398,17.131103504660874,0.36004334466445836,,True,,,,,,,,,,,,,,,
41,57,0,-82.413779626415,-83.421852865497,632.5755080734282,11.097815931112775,11.089904234544496,1.9854705622462157,,True,,,,,,,,,,,,,,,
42,17,0,-19.829241245121,-20.0330975142,127.92174019422966,7.524808246719392,4.380963798559062,0.5123329559033529,,True,,,,,,,,,,,,,,,
43,66,0,-76.097431639079,-76.551007450758,284.6231190344254,4.312471500521596,6.004510012365307,2.1424286421597074,,False,,,,,,,,,,,,,,,
44,21,0,-26.381120183493,-26.427460500142,29.078987728332176,1.3847137013491513,3.914192453709332,0.2763549530623515,,True,,,,,,,,,,,,,,,
45,27,0,-28.070881819618,-28.398720495229,205.7218749102029,7.619328700377885,12.978115694970738,0.7932343391290123,,True,,,,,,,,,,,,,,,
46,39,0,-47.190257592127,-47.337187671394,92.20001676488552,2.3641029939714238,10.600446771064028,1.068156710631474,,False,,,,,,,,,,,,,,,
47,12,0,-15.976171633817,-16.096453986484,75.47831586114208,6.2898596550951735,5.4727060709404425,0.5523710571709308,,True,,,,,,,,,,,,,,,
48,16,0,-19.437554817877,-19.475138108856,23.583871155793116,1.4739919472370697,2.7827654329965963,0.5013709513201889,,True,,,,,,,,,,,,,,,
49,16,0,-17.806891338399,-17.880333227148,46.08548098308488,2.880342561442805,5.489301060557213,0.3758554111734741,,True,,,,,,,,,,,,,,,
50,34,0,-42.63286196668,-42.692391119548,37.355107407621944,1.0986796296359396,4.058495704162502,2.0096802166111565,,True,,,,,,,,,,,,,,,
51,16,0,-20.185394687082,-20.273994371822,55.59714157335395,3.474821348334622,2.8915615192034947,0.573632232646224,,True,,,,,,,,,,,,,,,
52,47,0,-68.031170785639,-68.247621643852,135.82496419774253,2.8898928552711176,17.033171100989765,1.847227929211568,,False,,,,,,,,,,,,,,,
