index,n_atoms,charge,E_before_hartree,E_after_hartree,delta_E_kcalmol,delta_E_kcal_per_atom,max_force_evA,rmsd_A,steps,converged,failure_reason,n_total,n_ok,n_dE,failure_rate,delta_E_kcal_median,delta_E_kcal_mean,delta_E_kcal_p90,delta_E_per_atom_median,delta_E_per_atom_mean,delta_E_per_atom_p90,max_force_evA_median,rmsd_A_median,steps_median,convergence_rate
207,44,0,-59.975208157955,-60.177944120845,127.21873744677745,2.891334941972215,3.7005660818723576,2.0969393997077237,,False,,,,,,,,,,,,,,,
208,83,0,-133.473062045901,-136.113145135656,1656.6771511350412,19.959965676325798,23.7133263433874,2.646039141213435,,False,,,,,,,,,,,,,,,
209,16,0,-19.798460446418,-19.84159569859,27.067779404030972,1.6917362127519358,3.8861830045665227,0.33958580243329556,,True,,,,,,,,,,,,,,,
210,32,0,-55.964425008753,-56.133707722976,106.22650697004977,3.3195783428140553,7.473729957688959,1.7087523867643497,,True,,,,,,,,,,,,,,,
211,36,0,-45.87914375556,-45.998821647319,75.09901091466861,2.0860836365185724,3.5623759560530304,1.0263011425544277,,True,,,,,,,,,,,,,,,
212,9,0,-14.966252642191,-15.00203551631,22.454092518880113,2.494899168764457,2.6130421374647352,0.4320083611428629,,True,,,,,,,,,,,,,,,
213,23,0,-33.728658499667,-33.824324819593,60.03152210231872,2.6100661783616834,4.890705274393619,1.606509578343214,,True,,,,,,,,,,,,,,,
214,8,0,-16.801620466277,-16.842992198591,25.961153985436063,3.245144248179508,4.31381611623204,0.35162073693715024,,True,,,,,,,,,,,,,,,
215,7,0,-12.549278245576,-12.63132757624,51.48673233219644,7.355247476028063,6.221197269282807,0.25911316299082415,,True,,,,,,,,,,,,,,,
216,71,0,-122.338191045381,-124.255266990945,1202.983318339891,16.943427018871702,63.696248362384644,2.5549874449986034,,False,,,,,,,,,,,,,,,
217,123,0,-157.80521708368,-160.918854742473,1953.837129692264,15.884854712945236,27.94768882035723,3.3083467025188464,,False,,,,,,,,,,,,,,,
218,52,0,-72.593508442828,-73.504476469463,571.6410672820315,10.993097447731374,12.007730440689725,2.0367218142916266,,False,,,,,,,,,,,,,,,
219,66,0,-102.508551815259,-103.981136130458,924.0606091440951,14.000918320365077,6.675623186908787,2.3483658414517623,,False,,,,,,,,,,,,,,,
220,95,0,-126.244990799082,-129.720220428743,2180.7395171570765,22.955152812179755,68.77335578961785,2.774206292456107,,False,,,,,,,,,,,,,,,
221,12,0,-15.949852490572,-16.115918738774,104.20814406886821,8.684012005739017,6.468024916200782,0.538957427777378,,True,,,,,,,,,,,,,,,
222,94,0,-107.618890784672,-109.274676549423,1039.021254400069,11.053417600000733,18.240359668165727,1.816469713112431,,False,,,,,,,,,,,,,,,
223,118,0,-154.87664599123,-158.637782275824,2360.148651825233,20.001259761230788,34.7641414950543,2.556859024818455,,False,,,,,,,,,,,,,,,
224,86,0,,,,,,,,,single_point_failed,,,,,,,,,,,,,,
225,100,0,-132.775169220419,-134.314164332265,965.7340132201601,9.657340132201602,16.88305394655537,2.7549374480872135,,False,,,,,,,,,,,,,,,
226,7,0,-19.900702032786,-19.938046768952,23.434175750550903,3.347739392935843,5.491073340257576,0.38344039487514264,,True,,,,,,,,,,,,,,,
227,27,0,-32.360183163678,-32.409808892472,31.140614975519906,1.153356110204441,2.002873543338258,0.530939603483057,,True,,,,,,,,,,,,,,,
228,97,0,-187.742763137167,,,,21.363348769536216,,,False,no_energy_in_xtb_output,,,,,,,,,,,,,,
229,17,0,-21.752658950884,-21.934622823669,114.18405410979875,6.71670906528228,3.9815383384123906,0.8374020591480035,,True,,,,,,,,,,,,,,,
230,39,0,-65.832300854113,-66.102527630289,169.56986219597047,4.347945184512064,11.129844627380253,1.863078600474921,,False,,,,,,,,,,,,,,,
231,40,0,-60.615860985425,-61.093765456212,299.88958311595184,7.497239577898796,20.632428008543272,3.3313676282477713,,False,,,,,,,,,,,,,,,
232,4,0,-10.191721879915,-10.29123495105,62.44539493032776,15.61134873258194,4.848267343924325,0.2759548454718764,,True,,,,,,,,,,,,,,,
233,112,0,-133.975029722232,-138.316473059114,2724.2968250015792,24.32407879465696,46.74919656835369,1.8466890222024877,,False,,,,,,,,,,,,,,,
234,12,0,-16.970185670152,-16.986410095601,10.180980680477855,0.848415056706488,3.7544104366398954,0.2139691604692933,,True,,,,,,,,,,,,,,,
235,99,0,-109.016910147863,-112.27327205524,2043.3979478572535,20.64038331168943,128.80304146205003,2.6502045325994312,,False,,,,,,,,,,,,,,,
