index,n_atoms,charge,E_before_hartree,max_force_evA,failure_reason,converged,steps,E_after_hartree,delta_E_kcalmol,delta_E_kcal_per_atom,rmsd_A,n_total,n_ok,n_dE,failure_rate,delta_E_kcal_median,delta_E_kcal_mean,delta_E_kcal_p90,delta_E_per_atom_median,delta_E_per_atom_mean,delta_E_per_atom_p90,max_force_evA_median,rmsd_A_median,steps_median,convergence_rate
42,111,0,-102.687146904471,114.53785291467265,,False,,-109.112010843053,4031.6629910265638,36.32128820744652,1.2557826691224843,,,,,,,,,,,,,,
43,120,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
44,51,0,-63.690101850637,8.978681993435636,,True,,-64.75666389511,669.277787582914,13.123093874174785,2.133420815929003,,,,,,,,,,,,,,
45,48,0,-60.483242871248,14.270114824540986,,True,,-61.061859230923,363.0872475439621,7.564317657165877,1.736137744190589,,,,,,,,,,,,,,
46,96,0,-107.08165191111,53.68856286803757,,False,,-110.788965301493,2326.37427578632,24.233065372774167,1.8187442965858611,,,,,,,,,,,,,,
47,6,0,-10.011339661553,22.811932284029016,,True,,-10.141092879778,81.42137372636431,13.570228954394052,0.1255187809793242,,,,,,,,,,,,,,
48,10,0,-10.701111842154,1.803783555929122,,True,,-10.712069236435,6.875868722371326,0.6875868722371326,0.5420387164370948,,,,,,,,,,,,,,
49,90,0,-85.248160724966,15.179040586712825,,False,,-87.087942177331,1154.4802915646092,12.827558795162323,1.8066513519454799,,,,,,,,,,,,,,
50,9,0,-12.876645394555,4.779721963759566,,True,,-12.941740047651,40.84751152859128,4.538612392065698,0.5983645290102836,,,,,,,,,,,,,,
51,54,0,-81.220262786536,9.190922997109526,,True,,-82.641773295582,892.0113119066259,16.51872799827085,2.1223323603111033,,,,,,,,,,,,,,
52,19,0,-24.875408828629,3.0082066538848253,,True,,-24.949155789376,46.276916552103195,2.4356271869527997,0.7853710446145992,,,,,,,,,,,,,,
53,17,0,-18.331877760647,2.592785133139796,,True,,-18.384162450831,32.80913843891338,1.929949319936081,0.6884053505414458,,,,,,,,,,,,,,
54,23,0,-29.268924302912,5.934511121207333,,True,,-29.358886389852,56.45206186133714,2.45443747223205,0.8182419813237027,,,,,,,,,,,,,,
55,121,0,-155.538542299263,46.50653026215578,,False,,-162.912582131947,4627.279857127881,38.24198229031307,1.7583191276343635,,,,,,,,,,,,,,
56,36,0,-62.143054032067,8.53287277002969,,False,,-62.536836944135,247.1025080468253,6.863958556856258,2.6054830722267,,,,,,,,,,,,,,
57,85,0,-99.32890006264,38.801154579100576,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
58,8,0,-12.435441816659,1.6935295697153732,,True,,-12.46101343515,16.04643287022964,2.005804108778705,0.35470295810626495,,,,,,,,,,,,,,
59,15,0,-21.920456440288,3.541032746723492,,True,,-22.094655794674,109.31174525289119,7.287449683526079,0.7006168677328617,,,,,,,,,,,,,,
60,69,0,-93.480360505812,10.273255069148943,,False,,-94.819973420346,840.6197954473677,12.182895586193734,2.426015707022714,,,,,,,,,,,,,,
61,3,0,-10.300088676476,4.121289283548264,,True,,-10.308452287701,5.248245281068311,1.7494150936894368,0.042680370222182414,,,,,,,,,,,,,,
62,87,0,-101.744300802531,32.522766828408955,,False,,-102.992453905518,783.2278972056013,9.00261950811036,1.800880208067151,,,,,,,,,,,,,,
63,74,0,-95.693379589474,23.654454631174602,,False,,-97.038426082741,844.029417580387,11.4058029402755,2.5577379225541717,,,,,,,,,,,,,,
64,19,0,-17.624076422933,3.7459602769236784,,True,,-17.840720808349,135.94640435111774,7.1550739132167225,0.6009969234474267,,,,,,,,,,,,,,
65,16,0,-17.82278339113,3.4507665717720357,,True,,-17.882297857338,37.345891389328386,2.334118211833024,0.6149503848925083,,,,,,,,,,,,,,
66,53,0,-74.882556606752,22.93928555942429,,False,,-75.765012123289,553.7491970662097,10.448098057853013,1.846390693259595,,,,,,,,,,,,,,
67,12,0,-14.90552862535,11.464268593742847,,True,,-14.968138490528,39.28828356900869,3.2740236307507242,0.6807152498725494,,,,,,,,,,,,,,
68,14,0,-17.53323125169,4.656160107981506,,True,,-17.57453901153,25.921010651922415,1.8515007608516012,0.4370460102538774,,,,,,,,,,,,,,
69,105,0,-146.653688497937,26.99972268229987,,False,,-149.198437191754,1596.8539144798744,15.208132518855948,1.522458458788883,,,,,,,,,,,,,,
70,16,0,-20.876262206508,7.123469628430482,,True,,-21.025144653023,93.42514570985502,5.8390716068659385,0.9963619656838801,,,,,,,,,,,,,,
71,33,0,-42.082438532109,9.356787138643172,,True,,-42.678932154597,374.3053993294368,11.342587858467782,1.2107677382029245,,,,,,,,,,,,,,
72,89,0,-100.494053326217,35.116890181011044,,False,,-102.145236635597,1036.133170050814,11.641945730908022,2.017831390657368,,,,,,,,,,,,,,
73,96,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
74,99,0,-135.463138692598,37.180474938618666,,False,,-138.378190790141,1829.2228085957427,18.476998066623665,2.69234305130543,,,,,,,,,,,,,,
75,68,0,-85.565686538612,6.616377444066713,,True,,-85.832992803138,167.73721346648148,2.466723727448257,0.5312809758656036,,,,,,,,,,,,,,
76,111,0,-100.837753769915,68.32798946545353,,False,,-107.496647295103,4178.518773832908,37.644313277773946,1.5514787365658038,,,,,,,,,,,,,,
77,129,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
78,13,0,-15.386744148271,2.189744076566127,,True,,-15.44991018588,39.637287038674266,3.0490220798980205,0.7763318996497133,,,,,,,,,,,,,,
79,18,0,-20.988892679432,61.162163900662456,,True,,-21.57069782399,365.0882402687967,20.28268001493315,1.7283278305828191,,,,,,,,,,,,,,
80,77,0,-89.36114178057,87.46824874692331,,True,,-90.450680025366,683.695570963573,8.879163259267182,1.5221678511079408,,,,,,,,,,,,,,
81,68,0,-104.426126560685,10.888839916500718,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
82,57,0,-83.506970949695,18.81580701937897,,False,,-84.360876130034,535.8335906142813,9.400589309022479,2.369774214238874,,,,,,,,,,,,,,
83,57,0,-99.174948597244,29.882169172122275,,False,,-99.957385214903,490.98639043491113,8.613796323419493,2.4148990307661693,,,,,,,,,,,,,,
84,82,0,-105.941220299785,70.48562991022763,,False,,-108.34989485693,1511.4661045432326,18.43251347003942,2.0358160297481898,,,,,,,,,,,,,,
85,132,0,-70.016465765956,100.60754544751913,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
86,89,0,-129.220057680016,40.84433239793445,,False,,-131.549185733601,1461.549919930741,16.421909212704954,2.4402745784815085,,,,,,,,,,,,,,
87,6,0,-15.73827122181,14.605207209233614,,True,,-15.777127218348,24.382505951757167,4.063750991959528,0.1488226377066417,,,,,,,,,,,,,,
88,100,0,-136.02641812987,26.565290661669994,,False,,-138.139941039184,1326.2556492439498,13.262556492439499,2.4278258769868737,,,,,,,,,,,,,,
89,10,0,-13.475674031599,2.6656914384633406,,True,,-13.520302229014,28.004616688270442,2.8004616688270443,0.3921241336477136,,,,,,,,,,,,,,
90,17,0,-19.815649046092,3.9858970265517804,,True,,-20.016770105343,126.20537011360928,7.423845300800545,0.6939727208791958,,,,,,,,,,,,,,
91,50,0,-65.375863126006,8.290577465292474,,False,,-66.058783488791,428.5389976781954,8.570779953563909,2.2125471229501628,,,,,,,,,,,,,,
92,14,0,-15.162011655339,2.1508702428035313,,True,,-15.204852650087,26.883130082657207,1.9202235773326577,0.7863241987830563,,,,,,,,,,,,,,
93,30,0,-37.455210886848,21.579046337824792,,True,,-37.873254550414,262.32635945971407,8.74421198199047,1.2437700582499787,,,,,,,,,,,,,,
94,15,0,-20.833200866926,3.809404872831233,,True,,-20.969597840836,85.59039336206202,5.706026224137468,0.4856923882391381,,,,,,,,,,,,,,
95,81,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
96,27,0,-29.718871857862,5.617160020785682,,True,,-29.904324707021,116.37341983926902,4.310126660713667,0.8787718657285387,,,,,,,,,,,,,,
97,71,0,-91.626201429639,16.07866662409335,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
98,43,0,-76.287284405671,7.513059433256588,,False,,-77.034064388295,468.61151413723167,10.897942189237945,3.299857781437922,,,,,,,,,,,,,,
99,19,0,-21.12324621347,14.292882386016167,,True,,-21.380288325788,161.29636071273674,8.489282142775618,1.4489201291878984,,,,,,,,,,,,,,
100,105,0,-156.893755756172,33.92803805406365,,False,,-159.402521026082,1574.2739750690046,14.993085476847662,2.1196649946123407,,,,,,,,,,,,,,
101,33,0,-38.481253125321,5.700698513199586,,True,,-38.810796984125,206.7918935188234,6.266421015721921,1.8457908776588872,,,,,,,,,,,,,,
102,18,0,-20.659713613592,11.734027830773206,,True,,-20.794455398095,84.55174632780074,4.697319240433375,0.49429893173170664,,,,,,,,,,,,,,
103,18,0,-20.73529524828,6.867465542156924,,True,,-20.855627348449,75.50953288995835,4.194974049442131,0.8317811905471166,,,,,,,,,,,,,,
104,108,0,-130.22561859281,20.928985255892997,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
105,13,0,-14.649201974148,5.34067561473059,,True,,-14.686612617802,23.475533323684033,1.8058102556680025,0.68143811948416,,,,,,,,,,,,,,
106,54,0,-76.990476711539,32.019132102340436,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
107,88,0,-128.947481568942,53.97437702538,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
108,119,0,-112.972585385038,51.20327632310249,,True,,-121.250193531843,5194.277534702033,43.64939104791625,0.7474847113438496,,,,,,,,,,,,,,
109,106,0,-100.337767400522,120.69528874956161,,False,,-109.541256693258,5775.276725630145,54.483742694624006,1.7951349128665575,,,,,,,,,,,,,,
110,10,0,-13.877660862802,6.621603697747773,,True,,-13.920211193021,26.700735336936486,2.6700735336936487,0.5193323680786995,,,,,,,,,,,,,,
111,89,0,-104.457991091748,26.999785075404798,,False,,-105.661833593094,755.422574874437,8.487894099712776,2.152841735613541,,,,,,,,,,,,,,
112,89,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
113,109,0,-101.038733987791,57.68224034697985,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
114,184,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
115,48,0,-64.259203943867,6.7490261751040945,,True,,-65.248867220797,621.0230824059012,12.937980883456275,2.2968159434709983,,,,,,,,,,,,,,
116,17,0,-23.789394839266,14.832590673022214,,True,,-23.905991990094,73.16581679333613,4.303871576078596,1.3714507107731027,,,,,,,,,,,,,,
117,10,0,-18.168696021039,4.641948996045747,,True,,-18.271840806387,64.72433000607502,6.472433000607502,0.4609719345497628,,,,,,,,,,,,,,
118,10,0,-13.437241744476,2.0337549699605364,,True,,-13.448533048129,7.085400016781637,0.7085400016781638,0.6510036253817385,,,,,,,,,,,,,,
119,9,0,-9.380989657904,2.3238002407590534,,True,,-9.448190188931,42.16896988151371,4.685441097945968,0.32766336703785576,,,,,,,,,,,,,,
120,41,0,-43.868060010109,11.967521402418653,,False,,-44.40999217543,340.06756803845803,8.29433092776727,2.414291583491529,,,,,,,,,,,,,,
121,8,0,-14.438153505155,4.006864273199553,,True,,-14.459818780148,13.595165316289567,1.6993956645361958,0.12701323080506588,,,,,,,,,,,,,,
122,28,0,-37.430903732721,14.99402027156403,,True,,-37.93369278953,315.50489660289776,11.268032021532063,0.9207850856702541,,,,,,,,,,,,,,
123,107,0,-107.229713539048,140.3754938973341,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
124,108,0,-122.500522183405,57.27015281457968,,True,,-125.425668596016,1835.557086935092,16.995898953102703,0.5344687550860833,,,,,,,,,,,,,,
125,22,0,-28.080279103319,4.629189013157962,,True,,-28.328004715992,155.4501689203942,7.065916769108827,2.0713709909962525,,,,,,,,,,,,,,
126,101,0,-90.642982384421,145.58236333080552,,True,,-98.782217249367,5107.446989378305,50.568782073052525,0.878001041879208,,,,,,,,,,,,,,
127,118,0,-113.148050886502,40.282025669445886,,False,,-117.478357973495,2717.3087226906846,23.02804002280241,1.7472978449032435,,,,,,,,,,,,,,
128,52,0,-52.018405125189,16.73166093778445,,True,,-52.604477578428,367.7660168948789,7.072423401824594,1.2685431655019699,,,,,,,,,,,,,,
129,132,0,-122.610006523398,123.94862190062202,,True,,-133.487475350445,6825.714742798035,51.709960172712385,0.7044256323787966,,,,,,,,,,,,,,
130,56,0,-65.436582214463,8.862589471845324,,False,,-65.996615222914,351.42601859106304,6.275464617697554,3.1814558834980735,,,,,,,,,,,,,,
131,80,0,-79.856160425956,30.26368130298276,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
132,117,0,-119.248115062047,186.36031525363586,,False,,-125.314906453227,3806.9690751298986,32.53819722333247,1.5439691272098561,,,,,,,,,,,,,,
133,57,0,-94.897614237718,13.971786172536108,,False,,-95.711900566466,510.9723858894281,8.964427822621545,2.743806922934528,,,,,,,,,,,,,,
134,142,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
135,18,0,-19.93176686216,9.315498343008484,,True,,-20.027073730649,59.80596292013381,3.3225534955629894,0.7538811771355888,,,,,,,,,,,,,,
136,14,0,-16.013410719526,1.9404775531915317,,True,,-16.04097675285,17.29794707314898,1.2355676480820699,0.39223898816596614,,,,,,,,,,,,,,
137,9,0,-13.798023924735,4.305263298518264,,True,,-13.819492895825,13.471982757361806,1.4968869730402006,0.2778683729996636,,,,,,,,,,,,,,
138,49,0,-75.365889848804,7.497019019135975,,False,,-76.661736130838,813.1558189057738,16.59501671236273,2.426075143640845,,,,,,,,,,,,,,
139,7,0,-10.318073763007,3.0979419129920895,,True,,-10.356706557855,24.242444776656452,3.4632063966652074,0.21515268333427257,,,,,,,,,,,,,,
140,13,0,-16.641980127809,2.246534374409609,,True,,-16.686472672231,27.919493149979946,2.1476533192292266,0.6256641769510006,,,,,,,,,,,,,,
141,15,0,-31.941816094227,2.4311244099486475,,True,,-31.981404785789,24.84227902091625,1.65615193472775,1.1252025782670636,,,,,,,,,,,,,,
142,81,0,-112.078856674912,14.318300384637006,,False,,-113.747348000282,1046.9941140617727,12.925853260021885,3.5130382097198285,,,,,,,,,,,,,,
143,167,0,-128.316309189395,94.4135121497693,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
144,10,0,-13.477728941445,2.787655370923672,,True,,-13.515411129575,23.645930055003518,2.364593005500352,0.3703994045861122,,,,,,,,,,,,,,
145,16,0,-17.829585960779,2.1171781187069483,,True,,-17.88787200557,36.57504531201875,2.285940332001172,0.7244441520432501,,,,,,,,,,,,,,
146,9,0,-13.714458437432,5.643199575244774,,True,,-13.73625243558,13.675940315583924,1.5195489239537694,0.5174582406732876,,,,,,,,,,,,,,
147,23,0,-24.545063369844,3.5044227882664862,,True,,-24.711228504203,104.27019606923922,4.533486785619097,0.3901866410169095,,,,,,,,,,,,,,
148,12,0,-14.519171040285,2.136221699518163,,True,,-14.554562211721,22.208295374281516,1.8506912811901264,0.6450464234314542,,,,,,,,,,,,,,
149,79,0,-115.635731707338,19.930806674699415,,False,,-116.999162031725,855.5654457777749,10.829942351617404,2.5691055605701973,,,,,,,,,,,,,,
150,80,0,-74.824553433513,29.8889616543714,,False,,-79.011397896631,2627.284567035174,32.841057087939674,1.9772710222559071,,,,,,,,,,,,,,
151,47,0,-60.568712150946,5.850775658189925,,True,,-61.475313771892,568.9011063445777,12.10427885839527,1.9735706717371235,,,,,,,,,,,,,,
152,106,0,-71.398190274887,60.21122060709946,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
153,52,0,-52.409285714386,9.36836453679007,,False,,-52.828503468247,263.0631122432291,5.058906004677483,2.6899051401333245,,,,,,,,,,,,,,
154,102,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
155,10,0,-16.989487178773,3.549431157334569,,True,,-17.025190600924,22.404235656225854,2.2404235656225855,0.48955021739210725,,,,,,,,,,,,,,
156,85,0,-131.356068159542,71.3904840356131,,False,,-132.909332835594,974.6882999501879,11.466921175884563,3.314717971030072,,,,,,,,,,,,,,
157,84,0,-97.569680076759,34.00884658361845,,False,,-99.633146790833,1294.8449124952867,15.414820386848652,2.4881001999069454,,,,,,,,,,,,,,
158,17,0,-23.469112420768,3.272041049018401,,True,,-23.57821628345,68.46370748983549,4.027276911166793,0.42021291164823,,,,,,,,,,,,,,
159,17,0,-19.809425695123,3.358402500847756,,True,,-19.904072930856,59.39203711634076,3.4936492421376917,0.5341984800956259,,,,,,,,,,,,,,
160,3,0,-5.06701584774,2.1467592080464324,,True,,-5.070544446085,2.2142288916511332,0.7380762972170444,0.03067578926736931,,,,,,,,,,,,,,
161,6,0,-12.518509034786,5.3724471598094,,True,,-12.574109541765,34.8898448920347,5.814974148672451,0.2535065334447229,,,,,,,,,,,,,,
162,59,0,-69.994356470182,20.932388367934973,,False,,-71.682011795565,1059.0197056308796,17.949486536116602,2.3854081804232687,,,,,,,,,,,,,,
163,88,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
164,15,0,-19.22532270519,1.5534928980915261,,True,,-19.276196473628,31.923771676138752,2.1282514450759167,0.8038442098953745,,,,,,,,,,,,,,
165,14,0,-18.726734920757,1.7289486966221495,,True,,-18.794767661012,42.691189056486024,3.049370646891859,0.8281165789203,,,,,,,,,,,,,,
166,11,0,-15.884509358283,1.3917607029696026,,True,,-15.895632160134,6.97966353962916,0.6345148672390146,0.45140695838798384,,,,,,,,,,,,,,
167,26,0,-41.457321035442,3.3147637742826235,,True,,-41.617967619951,100.80725375527771,3.877202067510681,1.157485861441445,,,,,,,,,,,,,,
168,14,0,-16.582084752052,14.253312359944182,,True,,-16.753019763829,107.26333933915333,7.66166709565381,0.8376161877492103,,,,,,,,,,,,,,
169,82,0,-97.308662998138,14.4599360347086,,False,,-98.672985347529,856.1251999188812,10.440551218522941,2.15169419632859,,,,,,,,,,,,,,
170,104,0,-167.025861779814,28.14651963747608,,False,,-169.25381015773,1398.0587148658017,13.442872258325016,2.6640292727105455,,,,,,,,,,,,,,
171,77,0,-91.602484633297,48.16986716194135,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
172,9,0,-9.067191686732,88.96258082966503,,True,,-9.609000300412,339.99003821319343,37.776670912577046,0.4441038973653116,,,,,,,,,,,,,,
173,9,0,-14.073456900925,2.8713515713132907,,True,,-14.09366244499,12.679170329386922,1.4087967032652136,0.19129472958052415,,,,,,,,,,,,,,
174,13,0,-18.593540921492,2.4085381184620043,,True,,-18.624479899556,19.414501852990657,1.4934232194608197,0.25042046714293925,,,,,,,,,,,,,,
175,78,0,-95.597132677277,64.86004646412819,,False,,-97.056419519063,915.7163185963327,11.739952802517086,2.0309864499736157,,,,,,,,,,,,,,
176,69,0,-94.009253200943,11.769252384427105,,False,,-96.107561087537,1316.7080783390559,19.082725773029797,3.432945276689537,,,,,,,,,,,,,,
177,16,0,-16.135439771445,2.1507054254175832,,True,,-16.169320074893,21.260211397753253,1.3287632123595783,0.8239906677524496,,,,,,,,,,,,,,
178,31,0,-33.848855773356,5.027059613246955,,True,,-34.417516387646,356.83992299351934,11.510965257855462,0.9546644166183257,,,,,,,,,,,,,,
179,17,0,-22.543759437598,76.53849983482506,,True,,-23.062343318648,325.41629845528814,19.142135203252245,1.0398428310414725,,,,,,,,,,,,,,
180,13,0,-15.363777067639,4.21832193769798,,True,,-15.404547468283,25.583812665458282,1.967985589650637,0.5092957886919491,,,,,,,,,,,,,,
181,95,0,-108.988466383985,33.79608533086336,,False,,-113.007718930503,2522.119051592288,26.548621595708294,2.116786174502733,,,,,,,,,,,,,,
182,74,0,-98.77996057889,6.091325109282308,,False,,-99.881278499869,691.0874293697988,9.339019315808091,2.4291071808189173,,,,,,,,,,,,,,
183,58,0,-90.470602194422,22.55060320007954,,False,,-92.286372757749,1139.413231212589,19.645055710561877,2.1353020400375686,,,,,,,,,,,,,,
184,19,0,-20.908262324184,3.7194830820582006,,True,,-20.996508844505,55.37552755452958,2.914501450238399,0.9426522159587044,,,,,,,,,,,,,,
185,105,0,-133.593744949147,44.21898341767154,,False,,-136.890120005592,2068.5065779845154,19.700062647471576,1.809318428940853,,,,,,,,,,,,,,
186,65,0,-81.056729641067,21.89193066142315,,False,,-82.200892307253,717.9729129010146,11.04573712155407,1.9234265948904383,,,,,,,,,,,,,,
187,13,0,-21.314131210264,2.3711558919037325,,True,,-21.333297322127,12.026916774983993,0.925147444229538,1.0082762543622905,,,,,,,,,,,,,,
188,58,0,-59.264480932695,17.07373693213271,,False,,-59.905028838378,401.94987940735973,6.930170334609651,2.2438842163927,,,,,,,,,,,,,,
189,82,0,-100.467241548451,39.16016059125483,no_energy_in_xtb_output,False,,,,,,,,,,,,,,,,,,,
190,12,0,-21.293191607952,3.0497419603043388,,True,,-21.331539581987,24.063717018087228,2.005309751507269,0.5216563747913007,,,,,,,,,,,,,,
191,17,0,-20.107759765269,4.5893009475547,,True,,-20.284224728406,110.73343620866132,6.51373154168596,0.5774167517835957,,,,,,,,,,,,,,
192,59,0,-83.643998363263,6.271386382590056,,False,,-84.264276240288,389.23024438493616,6.597122786185358,2.5481667400693553,,,,,,,,,,,,,,
193,84,0,,,single_point_failed,,,,,,,,,,,,,,,,,,,,
